name,type
(Tự pha bột gồm bột mì đa dụng+ bột chiên giòn+ bột bắp+ bột năng+ ít bột sư tử với tỷ lệ: 2:1:1:1),
(Xem bánh cuốn chế tạo theo phương thức không có đủ nguyên liệu),
(ai thích gì thì cứ để thêm vào,
(bé ăn bao nhiêu thì lấy cho vừa sức ăn của bé),
(băm nhỏ) Hành tím hoặc tỏi (hoặc hành boa rô cho chay),
(bạn có thể chọn màu tuỳ thích),
(bằng ngón tay cái) Gừng,
(bột canh),
(bột làm bánh mình mua họ nhồi sẳn) (ngày xưa mẹ mình bào từ sắn cũ rồi lộc qua nước công phu lắm),
(bột tỏi,
(bột ớt,
(chanh),
(chanh+bột nêm làm súp chanh chấm gà),
(cháo gói nếu muốn dính hạt),
(chọn loại ưa thích),
(con) nước lọc,
(cooking cream/whipping cream/sữa tươi,
(cà phê) bột ngọt,
(càng nhiều xương thì nước dùng càng ngon),
(các bạn cũng có thể có công thức riêng),
(có rau mùi càng thơm ạ),
(có rất nhiều loại chả nhưng mình chỉ thích ăn chả làm từ tàu hủ ky),
(có thể cho thêm bò viên,
(có thể cho xuxu,
(có thể dùng rau củ khác),
(có thể dùng xương giò,
(có thể thay bằng dưa chuột),
(có thể thay bằng miến gạo),
(có thể thêm chai pepsi cho thêm phần hấp dẫn),
(có thể) 1/2 thìa cà phê mỳ chính,
(cơm nguội hoặc cơm nóng),
(cơm) nước,
(cơm) nước hàng (đường chưng),
(cơm) tương cà,
(cơm) đường cát,
(cắt khúc) Măng tây trắng,
(cắt lát) Gừng tươi,
(cắt nhỏ) Rong biển (loại mứt,
(cắt nhỏ) rau ngò,
(cọng cải ngọt) hay đậu que (tuỳ chọn),
(cỡ 6-700gr) cá thu nhỏ,
(dạng lỏng) hoặc 1 ống vani,
(dầu hào),
(dầu mè,
(dầu điều có cũng đc,
(dầu...),
(dứa: 1/4 quả to: có thể có hoặc không),
(gia vi: mọi người tự thêm theo khẩu vị gia đình),
(gia vị),
(gà được chặt ra từ con gà kho cà ri sả 😄😄😄),
(gạo Nhật thì ngon),
(hay còn gọi là rau bina),
(hoa quả tráng miệng+hành lá trang trí cho tròn 100 nhé),
(hoặc 115gr) nước tương Nhật,
(hoặc 2/3 mc) Đường,
(hoặc có thể hơn 1 tí) Bông cải xanh - giúp có nước và không khét,
(hành lá),
(hành tây),
(hòa tan với 30ml nước) Bột bắp,
(hòa tan với nước) Bột bắp hoặc tinh bột khoai tây,
(hạt tiêu),
(inox tròn) bột sắn dây,
(khoai tây),
(khoảng 1 con) cá mackerel,
(khoảng 1 cành) sả,
(khoảng 1 thìa café) bột rau câu dẻo,
(khoảng 1.5g) Muối,
(khoảng 1.5kg) cá rô,
(khoảng 10 trái nhỏ) Khổ qua rừng,
(khoảng 10g),
(khoảng 15ml) Dầu olive,
(khoảng 1kg5) vịt xiêm,
(khoảng 2.5 cup) bột mì đa dụng,
(khoảng 200g) Mướp hương,
(khoảng 300g) bí đỏ,
(khoảng 400g) Đầu cá hú,
(khoảng 500g) măng,
(khoảng 50gr) Dưa leo baby,
(khóm),
(không bắt buộc),
(ko có bỏ qua),
(loại 100gr/miếng) đậu hũ chiên,
(loại 20ml) yến mạch xay nhuyễn,
(lá thơm quế nếu có),
(lớn) nước mắm,
(lớn) tương ớt,
(lớn) đường,
(miến,
(miếng) đậu hủ,
(muối),
(muỗng cà phê) bột nghệ,
(muỗng cơm): bột nghệ,
(muỗng cơm): dầu oliu,
(muỗng súp) bột gạo,
(muỗng ăn cơm) giấm táo,
(muỗng ăn cơm) nhựa đào,
(mì chính),
(măng chua) dứa,
(mắm 584),
(mắm đã có độ mặn nên ta ko dùng muối),
(nguội hay nóng đều được),
(ngâm nở,
(ngâm nở) Nấm mèo,
(ngâm nở) Sườn chay,
(nhỏ) hạt nêm,
(nhỏ) nước sôi,
(nước màu tùy thích),
(nước màu) không có không sao,
(nếu có nước xương hầm càng ngon),
(nếu có thêm hành lá thì tốt quá),
(nếu dùng) Tỏi,
(nếu không có có thể dùng tỏi,
(nếu không thích mùi ngũ vị dùng rượu trắng),
(nếu ko có thì thay bằng hạt mùi rang),
(nếu ko thì có thể thay nộm gì đó thật chua 1 chút),
(nếu thích nhiều ngô hơn thì tăng lên),
(phô mai bò cười hoặc morazella),
(phần này tuỳ ý mỗi bạn gia giảm nhiều ít theo khẩu vị riêng nhe),
(phổ tai),
(phở) nước mắm,
(phở) nước mắm ngon,
(phở) đường,
(phở) đường (vơi),
(quế cây),
(rau củ tuỳ các mẹ nhé),
(rau củ tùy thích),
(rau nào cũng được nha),
(rau tần ô),
(rượu gia vị ngọt),
(rượu vang),
(rửa cá) Dấm,
(rửa sạch,
(tam giác) phô mai con bò cười (tuỳ khẩu vị có thể cho nhiều hơn nha),
(tbsp) + 1 thìa cà phê (tsp) nước lọc,
(tbsp) dầu hào,
(tbsp) mật mía (molasses),
(tbsp) nước mắm nguyên chất,
(tbsp) tinh bột bắp/bột chiên giòn,
(tbsp) đường,
(thêm bánh tôm nếu thích),
(thì em ra được 2 bát tô xinh xinh kia và 1 mình em cân hết),
(thìa cà phê) muối,
(thìa ăn cơm) nước mắm,
(thìa) dầu ăn,
(thìa) hạt nêm,
(thịt bằm),
(tiêu xanh),
(tiêu),
(to hoặc nhỏ),
(trang trí) Ngò rí,
(trứng),
(tuỳ khẩu vị có người ăn người không),
(tuỳ nhà mình thích ít hay nhiều nước),
(tùy chọn) Dầu ăn,
(tùy chọn) Muối tiêu,
(tùy chọn) Ớt,
(tùy chọn)để trang trí,
(tùy khẩu vị) muỗng cafe đường,
(tùy thic),
(tùy định lượng) đồ chua,
(tầm gần 2 kg) bí đao to,
(vừng),
(xì dầu nếu thích),
(~ 3 chén) Cơm,
(~ 500g) thịt heo xay,
(~200calo),
(ăn cơm) cơm mẻ đã lọc,
(ăn cơm) kim-chi cải thảo,
(ăn kèm),
(ăn kèm) Sa tế,
(Định lượng tuỳ ý mỗi người. Ăn nhiều thì nấu nhiều. Đặc quá thì thêm nước. Nhạt thì thêm muối.),
(đánh tan) Trứng gà,
(đường,
(đường) thìa ăn cơm,
(đập dập) Ớt tươi,
(đủ ăn nha),
(đựng mắm) nước,
(ở tàu có loại táo đã tẩm đường và sấy khô như ô mai mơ vậy,
),
) Nguyên liệu vỏ bánh :,
) Nhân chà bông trứng muối,
) Nhân khoai môn :,
) Nhân mochi:,
) Nước dùng :,
) phần bột :,
) tỏi,
)Bột ruột (bột dầu),
)Bột vỏ :,
)Hỗn hợp quét bánh :,
)Nhân bánh :,
)Phần bột màu:,
* Mình tự làm nước chấm thì sử dụng nguyên liệu dưới đây:,
* Nhân gồm có:,
* Pha nước sốt:,
* chân tẩy:,
* chả quế,
* nguyên liệu làm nước sốt,
*Lưu ý: Nên chọn gà công nghiệp,
*Muỗng dùng là muỗng ăn cơm,
*Nguyên liệu ( cho 3 người ăn):,
+ 1 muỗng cà phê hạt nêm,
+ 1 tbsp bột nêm,
+ 1/2 cup bột mì,
+ 15g dầu olive,
+ 1tsp nước tương,
+1/2 cup nước,
+1/2 muối,
+1mc nước tương,
+3hành tím+rừng+1/2 trái thơm+ 3 hoa hồi+1 ít quế vị,
- 0.5 kg cá ba sa trắng ( cá biển hoặc cá nước ngọt khác cũng dc),
- 1 con cá quả 1-1,
- 1 gói nấm đông cô,
- 1 kg ếch (3-5 con) - nhờ người bán làm luôn,
- 1 lít nước hoặc nước dừa,
- 1 mớ cải cúc,
- 1 quả bí ngô non,
- 1/2 bát (ăn cơm) tôm khô - 1-2 Lạng thịt bò thái mỏng - 1 củ cải trắng to - 1 củ cà rốt - 1 bát kim chi chua - 1 hộp đậu phụ tươi - 1 gói nấm kim châm - hành lá,
- 100g thịt thăn lợn ninh lấy nc ngọt để tặng vị ngọt nc nấu cháo,
- 100g đường (tùy khẩu vị),
- 100gr đường gia giảm tùy theo khẩu vị,
- 100ml nước lọc,
- 120ml sữa tươi lạnh,
- 15-20 miếng cánh gà - tỏi,
- 16 thìa gạo xay,
- 2 lát cá hồi,
- 2 thìa cafe đường - 3 thìa cơm nước mắm vừa ăn,
- 200g thịt ba chỉ - 1 củ hành Tây - 200g tôm - 100g giá,
- 250gr đường phèn gia giảm tùy theo khẩu vị,
- 3 mcafe hạt nêm,
- 3 tbsp mật ong,
- 400g đường phèn,
- 400gr măng tươi,
- 5 tai mộc nhĩ,
- 5 xấp bánh tráng cuốn loại đã ủ mềm hoặc có thể dùng loại bánh tráng nhúng nước khi ăn,
- 500g gạo nếp (tùy bạn thích nhiều hay ít nếp),
- 500gr kim chi,
- 500gr sườn non,
- 50g bột sắn dây,
- 50g đường,
- 50ml (hoặc 40gr- 50gr) giấm (nên dùng giấm táo hay giấm nuôi),
- 700gr Thịt dăm cây,
- 700gr bún tươi,
- 700gram cá hú,
- 70gr(bột nếp+ bột bắp)rang chín để làm bột áo,
- 80ml nước cốt dừa,
- Cá lành canh (cá rô,
- Hành lá,
- băm nhỏ,
- bột canh,
- giò sống 2 lạng - hạt tiêu,
- giềng,
- gạo nếp ngon 0.5kg - Sắn 0.5 kg - thịt lợn xay: 3 lạng - hành khô: 1 lạng - hành lá: 0.5 lạng Gia vị,
- hạt nêm,
- hạt tiêu,
- muỗng súp,
- quẩy giòn 6 chiếc,
- thái nhỏ,
- thịt heo xay/băm,
- tương ớt chinsu nếu thích ăn cay - hạt tiêu,
- tổng lượng nước,
- đường,
- đập dập,
-),
-------------------------------------------------------------------------------------,
--------------------------------------------------------------------------------------,
-1/2 kg sườn sụn - 2 thìa tròn dầu màu điều ( cách làm đã trình bày ở bài trước) - 1 thìa xì dầu nhạt - 1 thìa dầu hào,
-100ml nước sôi tùy theo bột hút ẩm nhiều hay ít,
-12 quả trứng vịt luộc bóc vỏ,
-2 tbsp bột nêm,
-20 ml rượu rum,
-200g tôm sú,
-250 g cà chua chín kỹ.,
-3 thìa mật ong (thích ăn ngọt thì 3 thìa đầy),
-3 thìa đường,
-300 g xương nấu nước dùng,
-300g mực ống tùy theo nhu cầu gia đình,
-300gr ức gà xay nhuyễn,
-300ml nước dùng gà,
-5 đậu bắp (lady fingers),
-50 gr thịt heo,
-500 g bún tươi,
-500g cá Basa tươi,
-500gr củ cải,
-500gr đường thốt nốt tùy khẩu vị để thêm hay bớt,
-60ml nước mắm,
-700g cà chua chín,
-75 ml nước lọc,
-8 quả trứng( luộc chín,
-> 9 tai nấm đông cô (ngoài Bắc là nấm hương),
-> tất cả thái hạt lựu,
.,
. 1 lon nước cốt dừa/ coconut cream hiệu Wonderfamhoặn EUfood lớn nhỏ tùy mọi người muốn ăn bao nhiêu hihi,
. 1 loại không thể thiếu là gừng nhé,
. 4 củ khoai lang tầm 500gram,
. Bánh bột lọc huế (25k),
. Bánh hỏi heo quay,
. Bánh mì sour dough nướng bơ tỏi,
. Bí xanh xào,
. Bí đỏ hấp,
. Bò xào lá lốt,
. Bông cải luộc,
. Bầu um hột vịt lộn,
. Bắp cải (1/2 bắp),
. Bắp cải tím luộc,
. Bắp sú luộc,
. Bắp sú xào cà chua,
. Bắp xào tôm khô hành lá,
. Canh bí xanh nhồi thịt,
. Canh bí xanh nấu thịt,
. Canh bí đỏ nấu thịt,
. Canh bí đỏ nấu thịt viên,
. Canh bắp cải sú cuộn thịt,
. Canh chua giá đỗ nấm kim châm,
. Canh cải,
. Canh cải bó xôi nấu tôm,
. Canh cải bó xôi tôm thịt,
. Canh cải chua (25k),
. Canh cải ngọt nấu thịt bằm,
. Canh cải thìa nấm kim châm,
. Canh cải thảo nấu thịt bằm,
. Canh gà lá giang,
. Canh khoai tây,
. Canh khoai tím nấu xương,
. Canh khổ qua mini nhồi thịt,
. Canh rau muống nấu thịt bằm,
. Canh rau má nấu tôm,
. Canh rau ngót nấu giò sống,
. Canh rau nấu thịt,
. Canh rau tập tàng nấu thịt,
. Canh rong biển,
. Canh thịt bò nấy rau răm,
. Chè đậu xanh đánh,
. Chả cá,
. Chả cá chiên,
. Chả cá chiên đầu hành,
. Chả cá xốt cà chua,
. Chả lá lốt,
. Cà bung,
. Cà tím om thịt bằm,
. Cá chiên giòn mắm ngò,
. Cá chiên muối sả ớt,
. Cá cơm chiên bột,
. Cá khúc (30k),
. Cá nục kho măng,
. Cá trứng,
. Cá tùy chọn theo sở thích,
. Cơm gạo lứt đen,
. Cơm gạo nương,
. Cơm trắng,
. Cơm trộn khoai lang tím,
. Cải thìa (5k),
. Cải thìa luộc,
. Dưa chuột 2 quả,
. Gia vị: đường,
. Gỏi rau muống nấm đùi gà,
. Gỏi sứa,
. Hai quả dưa chuột (10k),
. Heo rừng xào cải chua ớt chuông,
. Heo rừng xào sả ớt,
. Hạt đác 🍚,
. Kho quẹt tôm khô,
. Khoai tây nướng,
. Khoai tây xào thịt ngẫu hứng,
. Lá bạc hà tươi 🪴,
. Lá nếp (lá dứa) 8 bẹ,
. Lạc rang muối,
. Mì ý xốt kem,
. Mực nướng,
. Nghêu hấp Thái,
. Nguyên liệu chua: sấu,
. Nguyên liệu làm chả giò trong link dưới mình đã đăng rồi ạ,
. Nguyên liệu tạo mùi thơm: lá é trắng,
. Nha đam 1kg,
. Nhân bánh :,
. Nước 3 lít,
. Nước cam,
. Nước chanh,
. Nấm bào ngư hấp sả,
. Nấm bào ngư nấu cà chua,
. Nấm hải sản kho sa tế,
. Nấm kim châm xào ngũ sắc,
. Nấm linh chi trắng xào húng quế trắng,
. Nấm rơm kho tiêu,
. Phần bột:,
. Phần nhân:,
. Phần nước chấm:,
. Phần đu đủ ngâm chua: 300g đu đủ xanh,
. Phổ tai 20g,
. Quả đậu luộc,
. Rau củ luộc,
. Rau củ: hạt ngô,
. Rau muống luộc,
. Rau sống,
. Rau sống (10k),
. Rau sống dưa leo,
. Rau xà lách,
. Salad Bơ,
. Salad cải kale,
. Salad dầu giấm củ cải đỏ,
. Sinh tố dâu,
. Súp bí đỏ,
. Súp lơ xanh,
. Sốt,
. Sữa chua 🥛,
. Tbsp Đường,
. Thơm 🍍,
. Thịt,
. Thịt ba rọi xào mắm ruốc,
. Thịt bò xào đậu ve,
. Thịt heo kho khoai tây (30k),
. Thịt heo xay chiên,
. Thịt kho mắm ruốc,
. Thịt kho trứng,
. Thịt kho trứng cút,
. Thịt viên chiên,
. Thịt ức gà,
. Trà gạo rang,
. Tráng miệng: bưởi,
. Tráng miệng: dưa hấu,
. Tráng miệng: thanh long,
. Tráng miệng: thanh long đỏ,
. Tráng miệng: trái cây,
. Tráng miệng: táo,
. Tráng miệng: Đu đủ,
. Tráng miệng: đủ đủ,
. Trứng cút luộc,
. Trứng gà luộc dầm mắm tỏi ớt,
. Trứng luộc dầm mắm tỏi ớt,
. Trứng xào cải chua,
. Trứng 🍳 ốp la,
. Tôm chiên xù cho con,
. Tôm hấp,
. Vẹm New Zealand nướng bơ tỏi,
. Xoài chín 1 cắt cọng dài 15cm,
. Xà lách cà chua bi,
. Xà lách dưa leo,
. Xà lách dưa leo cà chua,
. Xà lách xoong xào tỏi,
. Xíu mại,
. Xíu mại trứng cút,
. Xôi ngũ sắc,
. dừa nạo sợi,
. quả cà chua,
. Đu đủ mắm nêm,
. Đường phèn 400g,
. Đường phèn 🍯,
. Đậu cô ve luộc,
. Đậu hà lan luộc,
. Đậu hũ kho nấm đùi gà,
. Đậu hũ muối ớt chiên rong biển,
. Đậu hũ ram sả ớt (20k),
. Đậu hũ sốt mắm,
. Đậu hũ sốt thịt cà chua,
. Đậu phộng rang tỏi ớt,
. Đậu xanh 200g,
. Ướp thịt,
..,
.. (phần này tuỳ mọi người muốn ăn gì cho đó),
.. (ưu tiên màu trắng),
.. các loại rau củ bạn có,
.. gia vị cơ bản,
.. hành tây thái lát mỏng,
.. nấu giò,
.. tùy,
.. tùy thích,
..(những gì nhà có),
..),
...,
... (Nhà còn gì dùng nấy),
... (cá basa/diêu hồng),
... (cái này tuỳ theo sở thích nhé),
... (có loại nào dùng loại đó),
... (tuỳ sở thích),
... + 1 thìa sốt tương ớt Hàn Quốc,
... 1 tép sả + 1 gốc củ gừng nhỏ,
... Ko dùng cũng đc,
... Muối ăn Dầu ăn Hạt nêm Đường,
... Tùy theo ý thích bạn chọn rau để cuốn,
... Tùy.hj,
... gì cũng được),
... hay chả cá,
... hay thịt bò,
... hoặc shoppee đều bán,
... khổ hoa,
... rải lên trên,
... trang trí,
... tuỳ mỗi người),
... tuỳ sở thích,
... tuỳ thích ạ,
... tùy sở thích,
... tùy sở thích),
... đều được),
...(mọi người thích ăn gì thì cho vào nhé) mình dùng đồ làm sẵn ở siêu thị,
...(tùy ý),
...),
...) 🐟,
...). Bánh tráng cuốn,
....,
.... (nhà bạn nào có gì lấy nấy),
.... Tùy ý,
.... còn nhiều loại khác như của Haidilao ấy ạ: cua viên,
....),
.....,
..... mình không có nên chịu,
......,
....tùy ý,
...bạn thích cá nào thì nấu cá đó nhé),
...gia vị,
...mình làm cá heo,
...rau củ tùy sở thích),
...tuỳ sở thích của các bạn,
...tuỳ sở thích hoặc sẵn có loại nào dùng loại đó,
...tùy thích,
...tùy thích),
..các loại nấm,
..nước tương,
..v..v,
..vv),
.Bánh bò cốt dừa,
.Canh bí xanh nấu giò heo,
.Canh bí đỏ nấu thịt viên,
.Canh bí đỏ nấu tôm,
.Canh chay thập cẩm,
.Canh cá bè nấu lá me,
.Canh cải bó xôi nấu thịt xay,
.Canh cải kale nấu chả cá,
.Canh gà nhân sâm,
.Canh khoai tím thịt xay,
.Canh rau bầu đất nấu tôm,
.Canh đậu hũ nấu sườn heo,
.Chả mực,
.Cá ngừ kho,
.Cá ngừ đại dương sốt mắm tỏi ớt,
.Cánh gà chiên nước mắm,
.Cải thìa luộc,
.Cải thảo xào ba rọi xông khói,
.Dưa leo,
.Dưa rau muống chua ngọt,
.Gia vị ướp gồm có,
.Gạo,
.Gỏi gà,
.Gỏi sứa xốt Thái,
.Khoai lang tím luộc,
.Khổ qua xào trứng,
.Lòng gà xào chua ngọt,
.Mực ram,
.Mực xào chua ngọt,
.Nước cam & mơ sấy dẻo,
.Nước dùng:,
.Nước rau muống,
.Rau càng cua trộn cá ngừ bắp hạt,
.Rau muống luộc,
.Rau sống,
.Rau ăn kèm,
.Sinh tố cà chua ép,
.Su su xào tỏi,
.Sườn chay khìa nước dừa,
.Sườn non nấu nấm kim châm,
.Thịt bằm xào lá lốt,
.Thịt kho củ cải,
.Thịt kho trứng,
.Tráng miệng thêm: Chè bắp (tùy thích),
.Tráng miệng: Chè củ năng táo đỏ hạt chia,
.Tráng miệng: Kiwi vàng,
.Tráng miệng: Nước cam,
.Tráng miệng: Thanh long,
.Tráng miệng: Trái chà là,
.Trứng chiên cuộn,
.Tôm chiên xù,
.cà tốt,
.nguyen liệu ướp thịt,
.sốt chấm,
.tỏi,
.v..v,
.Đường phèn (ngọt tuỳ thích),
.Đậu hũ chiên trộn thịt bằm,
.Đậu hũ non sốt nấm hương,
.Đậu hủ nhồi thịt,
/ 1c bông cải xanh,
/ 1c bắp cải dún,
/ 2 bó cải bó xôi,
/ 2 bó cần nước,
/ 2 cái xương sọ heo (mua nhờ người bán chặt sẵn nha,
/ 2 mc hành tím băm và 1mcf dầu ăn,
/ 2 muỗng canh bơ,
/ 2 thìa canh bột canh,
/ 2 thìa đường,
/ 300gr bắp cải,
/ 300gr rau tần ô,
/ 350gr thịt ba chỉ,
/ 400gr thịt gà,
/ Bí đao,
/ Bí đỏ,
/ Canh Mẳn,
/ Cà rốt,
/ Cá diêu hồng,
/ Cải chua,
/ Cải ngọt,
/ Cải ngồng,
/ Cải thìa,
/ Mướp hương,
/ Nguyên liệu chính: 1/2 kg thịt bắp bò,
/ Phần Chè:,
/ Phần Cốt Dừa:,
/ Phần bột:,
/ Phần lớp nước cốt dừa mặt bánh: - 40gr bột năng - 40gr bột gạo - 1/4 muỗng cà phê muối - 3 muỗng canh sữa đặc Ông Thọ - 160ml nước cốt dừa,
/ Phần nhân: tùy bạn thix,
/ Rau muống,
/ Rau muống xào tỏi,
/ Trứng,
/ Tôm sú,
/ cà chua,
/ dầu hào,
/ gia vị nêm nếm,
/ mớ cải đắng,
/ trứng cút,
/ Ức gà,
/2 bát con mẻ,
/2 bắp cải thảo,
/2 cup bột năng,
/2 cup rượu gạo(Kik koman),
/2 cây lạp xưởng,
/2 củ hành tây,
/2 gói bột cà ri,
/2 mc dầu ăn,
/2 muỗng cafe bột ngọt,
/2 muỗng canh dầu hào chay,
/2 muỗng canh nước mắm chay,
/2 thìa dầu vừng 참기름,
/2 trái bắp mỹ,
/3 mcf bột a nguỳ Asafoetida (optional),
/3 thìa cafe muối,
/3 thìa cafe ớt xay,
/4 trái thơm,
/65g đường phèn,
/Cá nướng,
/dưa chuột,
0,
0.5m hạt nêm,
000 VND),
01 củ sả,
03 tép tỏi lớn,
1,
1 2 giọt nước hàng nếu thích,
1 Hành lá + 1 hành tím,
1 M canh bột mì,
1 M dầu ăn,
1 Slide of Cheddar,
1 bé bào ngư,
1 bìa đậu hũ trắng,
1 bó mồng tơi,
1 bó rau cần cạn (đi chợ muộn nên k mua được rau cải),
1 bó rau thanh hao nhỏ,
1 bó rau tần ô,
1 bó thì là nhỏ,
1 bông cải,
1 băp ngô ngọt,
1 bắp mĩ,
1 bắp ngô,
1 bắp ngô Mỹ,
1 bắp ngô ngọt,
1 bắp nếp),
1 bắp su lơ,
1 bịch bột chiên giòn,
1 bịch nấm kim châm (nếu thích),
1 bịch nấm linh chi,
1 bịt bột chiên giòn Aji-Quick,
1 bịt nước dừa,
1 bột ngọt,
1 cf dầu mè,
1 cf dầu ăn,
1 cf tương đen,
1 chai tương đen loại ăn gỏi cuốn,
1 chen muối đầy,
1 chiếc đũa,
1 chén bông hẹ,
1 chén bột nếp,
1 chén cơm,
1 chén nhỏ đậu phộng rang,
1 chén nước,
1 chén nước cốt dừa,
1 chén nước dão dừa,
1 chén nước dừa tươi,
1 chén nước dừa và ít cùi dừa nạo,
1 chén nước ấm,
1 chén nấm kim châm đen,
1 chén đậu luộc,
1 chùm tiêu xanh,
1 chút bột canh,
1 chút bột khoai,
1 chút bột ngũ vị hương,
1 chút bột ngọt,
1 chút dầu mè và vừng rang,
1 chút muối,
1 chút muối hồng,
1 chút muối trắng,
1 chút mẻ,
1 chút nước,
1 chút nước mắm,
1 chút rau ngổ,
1 chút rễ mùi,
1 chút tiêu,
1 chút xíu bột ngọt,
1 chút xíu muối,
1 chút xíu mắm tôm,
1 chút ớt bột,
1 con khô mực,
1 cup bột mì đa dụng,
1 củ cải trắng,
1 củ tỏi,
1 cuộn bún rong,
1 cà chua,
1 cà rốt,
1 cái mõm heo,
1 cái xúc xích,
1 cánh gà,
1 cánh gà vườn,
1 cân thịt nạc vai xay,
1 cây boa rô,
1 cây boro,
1 cây băm nhuyễn,
1 cây bạc hà,
1 cây cải thảo,
1 cây hành hoa,
1 cây hành lá,
1 cây lơ xanh,
1 cây nấm đùi gà,
1 cây sả,
1 cây để làm nước chấm,
1 cục me chua,
1 củ bào mỏng ngâm đá cho bớt hăng để ăn kèm rau sống),
1 củ cà rốt,
1 củ cà rốt bào sợi,
1 củ cà rốt có thể thêm xoài xanh,
1 củ cà rốt. Sốt trộn: tỏi,
1 củ cải,
1 củ cải nhỏ,
1 củ cải trắng,
1 củ củ cải trắng,
1 củ dưa chuột,
1 củ giềng,
1 củ gừng,
1 củ gừng bằng ngón tay cái,
1 củ gừng cắt sợi mỏng,
1 củ gừng nhỏ,
1 củ gừng to,
1 củ hành,
1 củ hành Tây,
1 củ hành bóc vỏ băm nhỏ,
1 củ hành hương,
1 củ hành khô,
1 củ hành khô bằm nhỏ,
1 củ hành khô nhỏ,
1 củ hành lá,
1 củ hành trắng,
1 củ hành tây,
1 củ hành tây (thái hạt lựu),
1 củ hành tây nhỏ,
1 củ hành tây tím nhỏ,
1 củ hành tím,
1 củ hành tím (ai ăn chay kiêng ngũ vị tân thì bỏ qua),
1 củ hành tím băm,
1 củ hành tím nhỏ băm nhuyễn,
1 củ khoai cao 300 gr,
1 củ khoai lang,
1 củ khoai lang.(không có cũng không sao),
1 củ khoai môn,
1 củ khoai tây,
1 củ làm sốt cà),
1 củ nghệ,
1 củ nghệ 200gr,
1 củ nhỏ hành tây,
1 củ riềng,
1 củ riềng xay nhuyễn,
1 củ sen nhỏ,
1 củ su hào,
1 củ su su,
1 củ sắn bào sợi,
1 củ thái sợi),
1 củ tỉa hoa trang trí),
1 củ tỏi,
1 củ tỏi (hành tỏi Kinh Môn hợp vị hơn),
1 củ tỏi bé,
1 củ tỏi băm nhỏ,
1 củ tỏi cắt đôi,
1 củ tỏi nhỏ,
1 củ tỏi và 2 quả chanh để làm nước chấm,
1 củ tỏi vừa,
1 củ tỏi xay,
1 dầu hào,
1 dầu hào (không nhất thiết),
